subNo,I,U,I1,I2,I3,I4,U1,U2,U3,U4
52,0.244280804493444,0.222924037315449,0.386106767438149,0.534699926280994,0.1,0.0495836736461091,0.041859568736776,0.449450391072841,0.1,0.326789249284361
53,1.23507109939851,1.18349839401995,1.56846636924651,1.4340913907372,1.10003328475128,0.833848273584912,1.4028600900496,1.39714028689031,0.966746938483906,0.96692779679359
54,1.70332932958486,1.72186457045661,2.04197891188482,1.69494968561466,1.50207930966268,1.59700107844399,1.9515589578367,1.76934844256905,1.69494968561465,1.50081214955858
55,1.90250386784064,1.9103509473981,1.99674933481785,1.90574447602401,1.83807477719738,1.90065340803202,1.83410371663373,1.90574447602401,1.97552373001346,1.9967495998661
56,1.62219113680331,1.66539914592614,1.83807477719738,1.64912635294537,1.64168725038603,1.31717046304061,1.83410371663373,1.6939968720213,1.56846636924651,1.57762650406175
57,1.70015550482555,1.70515108836499,1.83807477719738,1.69494968561465,1.69494968561465,1.56677902983965,1.80313585616071,1.90570678641466,1.70005678849847,1.43328509588595
58,1.60141408586879,1.63505041473309,1.83807477719738,1.63423910413511,1.59700107825582,1.36679139496904,1.90574447602401,1.70005678849847,1.36673540316979,1.56677902983965
59,1.9515589578367,1.95531958975516,2.00346524815934,2.15696567859885,1.80121477484499,1.90065340803202,2.19664065274553,1.77396172685931,1.81445611065783,1.97044113615207
60,0.782334456516131,0.935930181625468,1.16673179229897,0.900135413256556,0.634202868823442,0.419757403178814,1.25585560418317,0.894014036100126,1.03185043492059,0.536578849632986
61,1.73361996183089,1.71796215180351,1.9037706075541,1.79686436012848,1.79686436018686,1.50000526120572,1.83410371663373,1.70093097578114,1.76934844256905,1.56677902983965
62,0.908105849280324,1.08497347168224,1.17293370120121,1.03118717776435,0.669442259225934,0.765370202444406,1.54490098085367,1.10540200570647,1.1030835095939,0.698487788449066
63,1.36109524575849,1.38305923534579,1.66360413814731,1.3051979936398,1.41076698658226,1.10177864989726,1.55252293493768,1.38782525786742,1.43669787332741,1.17093312747775
64,1.99841570512807,2.00325068315878,1.99674933458027,1.99674933458019,2.00325068323927,1.99674933470755,2.00325068320112,1.99674933457644,2.00325068313755,2.10378246375754
65,1.85316581761727,1.91751472983482,2.19664065228519,1.8454646999264,1.69494968561466,1.64912635294537,1.97044113615207,1.90065340803202,1.90377060755408,1.90377060755409
66,1.46978651492927,1.70012231198145,2.2,1.2479388465355,1.25585560418317,1.48136442723531,1.80121477484499,2.01238808170865,1.52401345034288,1.48136442723531
67,0.492675666256713,0.628631928353666,0.865148006206939,0.617166472696675,0.570950515147855,0.1,0.747920225567542,1.10474674824629,0.408119349179229,0.366045633150214
68,1.47096625308701,1.67061964833827,1.88636948602325,1.56846636924651,1.30000058127296,1.16673179229897,1.77396172685931,1.70332932958486,1.63615772059958,1.56846636924651
69,1.59022063020884,1.54396907115759,1.79686436032881,1.86981507163721,1.50207930966268,1.2333893903988,1.91625874077229,1.79000401425265,1.2333893903988,1.2333893903988
70,1.7472826093864,1.86876324638107,1.8454646999264,1.9316959010179,1.83807477719738,1.36679139496904,1.97044113615207,2.2,1.70005678849847,1.7073877912468
71,1.98913539360446,1.89102560265104,1.99674933480515,1.9037706075541,1.9037706075541,1.90377060755409,1.79686436013356,1.98327626987988,1.91625874077229,1.91625874077229
72,1.90377060755414,2,1.90377060755408,1.90377060755407,1.9037706075541,1.90377060755408,1.99674933504846,1.99674933482784,2.00325068315262,2.00325068325471
73,1.13468720741167,1.41720230031482,1.37054467403177,1.23327450582587,1.10163117243044,0.833411126410446,1.63423910413511,1.3971402869523,1.39714028712339,1.30364054638373
74,1.89102560265104,1.97140734442265,1.8031358561409,2.10679802813852,1.99674933452666,1.70332932958486,2.04197891188482,2.11084301568453,1.77396172685931,1.91625874077229
75,1.41291335542361,1.44289606990513,1.7472642824355,1.39680487741779,1.40195701046616,1.1766083582546,1.720465988579,1.62394097179307,1.34171171168472,1.1766083582546
76,1.53504675148465,1.67747117781,2.2,1.64912635294537,1.23527820587354,1.24015318955689,1.80121477484499,1.36790709473461,1.96873358049527,1.682677968079
77,1.67242547669069,1.84005742608368,1.71308130526189,1.7073877912468,1.56720810340234,1.7073877912468,1.9316959010179,1.8454646999264,1.77396172685931,1.81445611065783
78,2.00146786296586,1.86677554675441,1.97044113615207,2.10378246375753,1.90065340803202,2.00325068320248,1.97044113615207,1.80313585617519,1.90065340803202,1.79686435999331
79,1.0166071295798,1.04921869649365,1.50207930966268,1.10077968318635,0.700933658003345,0.765370202444406,1.77957494382254,0.966450633916185,0.967006140189187,0.53937584663378
80,1.56540967767173,1.77586162821587,1.75128063411982,1.50637468170845,1.49731212878541,1.50666510588213,1.82933488600388,2.15057588300074,1.54427932061343,1.78200360848352
81,1.83356139354933,1.84749184165321,1.97044113615207,1.79686435999204,1.80313585614387,1.76712919726755,1.99674933492413,1.9037706075541,1.80313585613502,1.69494968561466
82,1.8,1.75253050658716,1.80313585605291,1.80314577088942,1.79686436020388,1.79686436012338,1.79686436009225,1.80313585621967,1.70005678849847,1.69494968561466
83,1.70079452017866,1.83453007795373,1.86981507163721,1.66360413814731,1.64361418528217,1.63615772059958,2.0326857008602,1.98327626987988,1.77396172685931,1.56720810340234
84,0.819427945961241,1.35430588013328,1.37742928920163,0.897244894040344,0.497616197507038,0.547727921909509,1.70093097578114,1.23527820587354,1.37245164523911,1.10030817443891
85,1.23384542072317,1.40035709808006,1.57061367730473,1.30003878398318,1.03328088457794,1.03328088457794,1.70332932958486,1.40286009007021,1.39714028699603,1.10000100845368
86,0.531015937445474,0.800680793680698,0.832644787271892,0.634202868823442,0.396844240428433,0.304444105302124,1.38396206242895,0.797122970331898,0.394041925257896,0.665833958150451
87,0.834802618298667,0.821152747777176,1.18117268461163,1.00143346743782,0.430301820771467,0.731206043276382,1.31420913415593,0.0143687948130447,0.694718732331146,0.604461965479852
88,1.53535496044356,1.60972510399418,1.76934844256905,1.56677902983965,1.59700107855168,1.23452111357679,1.9316959010179,1.58246974381315,1.56846636924651,1.36679139496904
89,1.50042076504285,1.52701312025163,1.76934844256905,1.43328509588595,1.43328509588595,1.36673540316979,1.9316959010179,1.70332932958486,1.36673540316979,1.10052757836753
90,0.87359474231283,1.08461066242879,1.32399808293253,0.900010253540753,0.899930893957724,0.286398561979391,1.50998715518428,1.16800559097578,0.828968665769085,0.833650645372192
91,1.23549708234841,1.23676557167771,1.40286009006318,1.23866343015742,1.1692850288043,1.10077968318635,1.70332932958486,1.30236382996207,1.10003328475128,0.833411126410446
92,0.42241062487638,1.65450260061577,0.833411126410446,0.1,0.32564307824362,0.374460777452242,2.2,2.2,1.27621179663085,1.2158297189067
93,1.18393854581543,1.4028818979393,1.56677902983965,1.16672182682643,0.966746938483906,1.0337686176357,1.72915646242282,1.36717102169605,1.2927835773788,1.23527820587354
94,1.97612883050965,1.99113402127991,2.15774336358224,2.0326857008602,1.85612330262255,1.9037706075541,2.04197891188482,1.91625874077229,1.99674933468974,2.04197891188482
95,1.90377060755413,1.93647843202863,1.9037706075541,1.90377060755409,1.9037706075541,1.90377060755409,1.9967493348477,1.99674933450614,1.80313585621015,1.9967493349719
96,0.966502493372694,0.899656760842621,1.50017387007875,1.10003328475128,0.70010782090376,0.56842223425407,1.40286009008695,0.802876401314641,0.833411126410446,0.503430289681352
97,1.81583130367183,1.90530885881044,1.79686436030697,1.99674933476506,1.80313585617146,1.69494968561466,2.06723236652272,1.83410371663373,1.77396172685931,2.00443962943247
98,0.947178752445024,1.51733514871979,1.1700645195329,0.829908937831441,1.0332336517519,0.758360641309674,1.67255908196448,2.03835724220258,1.39210092841572,1.10192635016657
99,1.32005988586878,1.47215131294595,1.4340913907372,1.43669787332741,1.38396206242895,1.03341235925082,1.83807477719738,1.56846636924651,1.16751554164738,1.30023071665205
100,1.17610289854858,1.00029603564481,1.6939968720213,1.23395636354296,0.948543396508961,0.82269252390098,1.50207930966268,0.997225182429537,0.90031514823302,0.634926591850618
101,2.00158433911559,2.00158433909937,2.00325068315802,2.00325068320418,2.0032506832387,1.99674933462827,2.00325068323293,1.99674933462986,2.00325068319734,2.0032506832386
102,1.90377060755413,1.80492896273251,1.9037706075541,1.9037706075541,1.90377060755409,1.90377060755408,1.90377060755408,1.90377060755409,1.80312210146927,1.79686436006826
103,0.883124836243832,1.1673108056798,1.30000058127296,0.833340120984143,0.696124057074829,0.698487788449065,1.43878409403556,1.30023071665205,1.10003328475128,0.80287640121936
104,0.383881007463454,0.963589624416564,0.700662472623157,0.340504976810055,0.366383656243116,0.1,1.1030835095939,1.03381328356424,0.900283144780259,0.795984175530203
105,1.16774744067161,1.20164985992792,1.57061367730473,1.23395636354296,1.00278212175608,0.833848273584911,1.57366988984112,1.30003878398318,1.10030817443891,0.833848273584912
106,1.50347567024934,1.42173944666911,1.85612330262255,1.50207930966268,1.30003878398318,1.36679139496904,1.64912635294537,1.57061367730473,1.16800559097578,1.30023071665205
107,1.90377060755413,1.9948823756857,1.9037706075541,1.9037706075541,1.90377060755409,1.9037706075541,1.9037706075541,2.0032506832097,1.9037706075541,1.99674933493044
108,1.94369527734854,1.9860452764214,2.04197891188482,1.83410371663373,1.91625874077229,1.98327626987988,1.90065340803202,1.996749334649,2.11084301568453,1.97044113615207
109,1.1673108056798,1.43585139115673,1.50000526120572,1.36679139496904,0.966746938483906,0.833848273584912,1.80121477484499,1.43328509588595,1.30137113237608,1.20276846957822
110,1.36717102169605,1.43717032110787,1.7968643603138,1.49078442504118,1.19723216017697,1.00277488614685,1.60299965321092,1.63337417146515,1.23735307268802,1.23527820587354
111,0.255359504814684,0.369428165825745,0.0925851203087869,0.30913255853131,0.374487820414275,0.111304912258752,0.438641374677609,0.564701974189782,0.249423031842165,0.251803221959268
112,1.8,1.83299225381655,1.9037706075541,1.90377060755409,1.69494968561466,1.69494968561465,1.99674933483318,1.83410371663373,1.80313585614939,1.69494968561465
113,1.90377060755413,1.99113402127991,1.90377060755409,1.9037706075541,1.90377060755409,1.9037706075541,2.06760949177826,1.97044113615207,2.06760949177826,1.9037706075541
114,0.492500861568728,0.665054123424917,0.886867575268008,0.419757403178814,0.374460777452242,0.373028309665839,0.895777583561065,0.694656042401395,0.56770495379328,0.50107568289017
115,1.52204744347332,1.63337417146515,1.91625874077229,1.50017387007875,1.36717102169605,1.30137113237608,1.80314450071126,1.6029996532201,1.5970010782752,1.50017387007875
116,0.265507800327949,0.539450438891259,0.665833958150451,0.1,0.426188493647588,0.1,1.03341235925082,0.503109392643488,0.340504976810055,0.269193941666334
117,1.60074602997067,1.84783268881485,1.7073877912468,1.720465988579,1.50666510588213,1.5040273863646,1.97044113615207,1.9316959010179,1.63337417146514,1.86981507163721
118,1.49048247711389,1.68818449370027,1.66360413814732,1.50666510588213,1.43878409403556,1.36717102169605,2.2,1.72035345146184,1.682677968079,1.30364054638373
119,0.767078764313356,0.632422552915051,1.10426964344689,0.811536503505342,0.434411530574595,0.750831726830339,0.999501643034847,0.426059983533467,0.689538606595238,0.468371523048619
120,1.90061243908265,1.93439228591576,2.08673611730063,1.76934844256905,1.95286292247531,1.91625874077229,1.9037706075541,1.99674933457526,1.90377060755409,1.98327626987988
121,1.68369042104429,1.95277972705841,1.90065340803202,1.63337417146514,1.69494968561465,1.50000526120572,2.00325068312238,1.97044113615207,1.83410371663373,1.97044113615207
122,1.94619941312231,1.83203017066149,2.0326857008602,1.92783869671117,1.9316959010179,1.90574447602401,1.98327626987988,1.7073877912468,1.85612330262255,1.77396172685931
123,1.78419398467165,1.86595488046136,1.90377060755408,1.80313585620219,1.69494968561466,1.70005678849847,1.9967493346633,1.99674933452758,1.80314552943571,1.69494968561467
124,0.475086860901917,0.809160558556366,0.249653445114078,0.536578849632986,0.394041925257896,0.567704953793279,1.5582052988713,0.694718732331146,0.384645457913759,0.5515629535105
125,1.68743822622311,1.9196781782233,1.83410371663373,1.70332932958486,1.79686436029591,1.43669787332741,1.97044113615207,1.76712919726755,2.11084301568453,1.80121477484499
126,0.354627889938076,0.387399369592668,0.352709051835714,0.358694438046389,0.56041815109614,0.0127699404702958,0.644532435495991,0.280154591297038,0.1,0.61174796773219
127,1.21679821943695,1.16713415804113,1.50017387007875,1.23327450582587,1.16672182682643,0.997225182025401,1.50081214955858,1.30023071665205,0.900135413256555,0.997225182256078
128,1.70093097578114,1.80967637829278,1.90574447602401,1.60299965323059,1.60299965322841,1.63615772059958,2.15696567859885,1.83807477719738,1.70005678849847,1.63423910413511
129,1.88341784773688,1.95450798413067,1.99676059111365,1.90377060755409,1.83410371663373,1.83410371663373,1.91625874077229,2.10378246375753,1.9515589578367,1.83807477719738
130,1.62230034718155,1.74234278616717,1.83807477719738,1.63928249506162,1.62000484735805,1.37474707024784,1.90065340803202,1.63337417146514,1.78088558836432,1.65579403961574
131,1.66643235878733,1.65063458392884,1.79686436033618,1.7968643599784,1.60299965332883,1.50000526120572,1.7968643603249,1.70005678849847,1.63423910413512,1.50081214955858
132,1.61685080421553,1.63423910413512,1.83410371663373,1.5970010782732,1.50000526120572,1.56677902983965,1.76934844256905,1.63615772059958,1.59700107850077,1.56720810340234
133,1.85877253493776,1.99469921362153,1.90574447602401,1.90065340803202,1.85612330262255,1.77396172685931,1.99674933488736,1.83410371663373,2.2,1.90574447602401
134,0.84504704223351,0.946585031092428,1.24367383900089,0.766045964177428,0.76741916217988,0.620925692314749,1.37474707024784,0.889568643570642,0.832644787271892,0.698487788449066
135,1.80001257572574,1.73964481477383,1.99672741548851,1.79686436029268,1.79686436016212,1.69494968561466,2.04197891188482,1.70093097578114,1.63615772059958,1.56720810340234
136,0.836018423744027,1.06733692638145,1.17188954604815,0.826775696455227,0.817628377599831,0.529687878511347,1.43513588504118,1.10497323292193,0.880443621198136,0.833798378179625
137,1.37969535328834,1.39001800814936,1.63423910413511,1.51866111152963,1.31420913415592,1.03350555101528,1.88815122403098,1.64777975721682,1.02612922946862,0.952556780148821
138,2.00158433909642,2.01630393644398,1.99674933452851,2.10378246375753,1.99674933467604,2.00325068323487,2.11084301568453,2.00325068324357,1.99674933462845,1.9967493349625
139,1.70079452017866,1.86823747289441,2.0326857008602,1.77396172685931,1.50666510588213,1.50207930966268,1.97044113615207,1.76712919726755,2.00325068322615,1.69494968561467
140,1.54220182989739,1.75042269203602,1.88638369581468,1.6303254321957,1.38396206242895,1.41696919154388,1.72915646242282,1.70272625135738,2.03835724220258,1.61066927456384
141,0.465023721389988,0.555966342570618,0.666268089172521,0.74205307346784,0.630423449436649,0.1,0.82269252390098,0.731206043276382,0.399381492628764,0.0707974893037547
142,1.38673240332487,1.82562374885702,1.70093097578115,1.36790709473461,1.30703338840228,1.16672182682643,2.11084301568453,1.76934844256905,1.71308130526189,1.69494968561467
143,1.58819059776373,1.43821348955258,1.77396172685931,1.8454646999264,1.36679139496904,1.32789103779215,1.63615772059958,1.50081214955858,1.36790709473461,1.24015318955689
144,1.67993788348267,1.88733719900048,1.90065340803202,1.64912635294537,1.63615772059958,1.51398677443323,2.15774336358224,1.90574447602402,1.79688019535716,1.79686436000402
145,1.90377060755414,1.90021780505457,1.90377060755409,1.90377060755408,1.90377060755409,1.9037706075541,1.80313585615332,1.90065340803202,1.97044113615207,1.90377060755409
146,1.90377060755413,2,1.90377060755409,1.90377060755409,1.90377060755411,1.90377060755409,2.00324745113972,2.00325068316075,1.99674933468828,1.99674933494726
147,1.10188942404927,1.38528847978517,1.50998715518428,1.03381328356424,1.03366993309776,0.817628377599831,1.7073877912468,1.43513588504118,1.23358399690867,1.16673179229897
148,1.70515108836499,1.78761269452184,2.00443962943248,1.69494968561465,1.63423910413511,1.50207930966268,1.91625874077229,1.79686436028723,1.63615772059958,1.83807477719738
149,1.87176684095591,1.44180146317979,2.2,1.55140840317177,2.01037753400781,1.63545353155032,1.62000484735805,1.60703530956945,1.63545353155032,0.952556780148821
150,1.49357540114873,1.58667828871238,1.61066927456384,1.65579403961574,1.38049944903943,1.31717046304061,1.70093097578115,1.67255908196448,1.46801751680454,1.50666510588213
151,1.72857479939567,1.74387167943177,2.00346524815934,1.76934844256905,1.63337417146514,1.57366988984112,1.79000401425265,1.83807477719738,1.70332932958486,1.64361418528217
152,1.93439228591576,1.91961568062039,1.99675151867733,1.90065340803202,1.99674933480359,1.90065340803202,1.99674933459713,1.80314246243035,1.90377060755409,1.99675656757439
153,1.0672018809106,1.03365144347555,1.50000526120572,1.16713415804113,0.833848273584912,0.797122970193871,1.50207930966268,1.16673179229897,0.899930893957724,0.564701974189782
154,1.64694225634639,1.87889530455937,1.89545118320692,1.42760671782768,1.79143123865118,1.46336329768253,2.2,2.2,1.61066927456384,1.51398677443323
155,1.73377728744376,1.80152255785832,1.80313585607586,1.76712919726755,1.63337417146514,1.70093097578115,1.90377060755408,1.80314595533648,1.79686435999085,1.79686435970928
156,1.78364113460813,1.81654604062673,1.99674933477978,1.80313585620034,1.60299965319856,1.69494968561467,1.8031358561595,1.90377060755409,1.90065340803202,1.60299738852738
157,1.93616484626861,1.86876324638107,2.00443962943248,2.15696567859885,1.8454646999264,1.73946505960847,1.83410371663373,1.9515589578367,1.86981507163721,1.8454646999264
158,0.95956537187918,1.36114493982933,1.40195701046616,0.964370408454547,1.03353980616346,0.408271113210057,1.77396172685931,1.37474707024784,1.36679139496904,0.894014036100127
159,1.2844886091745,1.45011685968982,1.7073877912468,1.29278357737882,1.16713415804113,0.997225182228614,1.70005678849847,1.49078442504118,1.39714028727173,1.2333893903988
160,0.498294281039104,0.874531128502951,0.700933658003345,0.483787512241687,0.554747862395027,0.158685805186199,1.32217423263472,0.833650645372191,0.686883330613222,0.672844748058076
161,1.0832619125092,0.72193641563205,1.83493115691909,0.962045312497447,0.5515629535105,0.821152747777177,0.601776707359356,0.911305925864509,0.634371872642982,0.699665568487387
162,1.50824106243853,1.6355664300488,1.80313585615567,1.64912635294537,1.43669787332741,1.10013735160095,1.97552373001346,1.63337417146515,1.49078442504118,1.50000526120572
163,1.50017387007875,1.4052007274631,1.70005678849847,1.60299965324859,1.43328509588595,1.2027684695634,1.58819059776373,1.50666510588213,1.36717102169605,1.16751554164738
164,0.966082498264309,1.13392960241075,1.40286009002909,1.10133858336308,0.696124057074829,0.633774355215582,1.16800559097578,1.23358399690867,1.03353980616346,1.10077968318635
165,1.25953748920551,1.20332430865089,1.97552373001346,1.23327450582587,0.966746938483906,0.888259167766039,1.63928249506161,1.3051979936398,1.16672182682643,0.700662472623157
166,0.337314557819012,1.36441596188897,0.898421952496069,0.228930785734769,0.1,0.178063337069275,1.44180792957961,2.2,0.880407231078803,1.10633496927258
167,1.11829708398781,1.38499366855917,1.50998715518428,1.23358399690867,0.966793714186131,0.761263095119477,1.70332932958486,1.50000526120572,1.2333893903988,1.10030817443891
168,1.86093082102765,1.82757369042082,1.97044113615207,1.97044113615207,1.83807477719738,1.63928249506162,1.9316959010179,1.86981507163721,1.83807477719738,1.70005678849847
169,1.90377060755413,1.90003808764689,1.9037706075541,1.9037706075541,1.90377060755409,1.9037706075541,1.99674933492619,1.90377060755409,1.80313585620396,1.90065340803202
170,0.883385221515174,0.916982436327751,1.30236382996207,0.833650645372192,0.797122970306985,0.634202868823441,1.23395636354296,0.833650645372192,0.966793714186131,0.634926591850618
171,1.86823747289441,1.85371753813165,1.98327626987988,1.90065340803202,1.79686436001866,1.83410371663373,1.98327626987988,1.70005678849847,1.83410371663373,1.90574447602401
172,1.011658163897,1.57799223870945,1.4523181630647,0.962045312497447,0.806872669084578,0.804351089466374,1.88212495573992,1.80813152191595,1.44815788504258,1.26977646843854
173,1.38859935843407,1.36841916881362,1.86981507163721,1.4340913907372,1.2333893903988,1.03353980616346,1.63615772059958,1.56846636924651,1.20276846958088,1.03353980616346
174,0.999548381697139,0.817234975642504,1.45017276985878,0.966791661451566,0.833340120984143,0.761263095119478,1.03328088457794,0.966746938483905,0.634202868823442,0.633774355215581
175,1.99488237579483,2.00034337354644,2.0032506831528,1.90377060755409,1.90377060755409,1.99674933458561,2.00325068324057,1.99674933476411,2.00325068322929,1.97044113615207
176,1.90377060755414,1.90000149134995,1.90377060755408,1.9037706075541,1.90377060755408,1.90377060755409,1.9967493347586,1.80313585620978,1.90377060755409,1.9037706075541
177,0.983665830652003,1.15023538228815,1.39714028695838,1.10052757836753,0.833340120984142,0.634926591850618,1.43328509588595,1.1668683390037,0.99722518248533,1.03366993309776
178,0.417253540135115,0.929847228959053,0.633452404231787,0.309188543792513,0.56770495379328,0.111304912258753,1.31420913415593,1.16751554164738,0.700087451369148,0.566308719450833
179,1.150354999059,1.13491345735555,1.59700107872745,0.966971084443486,1.03328088457794,1.00277488617903,1.23452111357679,1.50000526120572,0.899930893957724,0.898421952496069
180,1.53808212787911,1.46480516557156,1.76934844256905,1.63337417146514,1.49078442504118,1.24015318955689,1.9515589578367,1.30137113237608,1.31420913415592,1.30066314818802
181,1.90377060755413,1.98913539367773,1.90377060755408,1.90377060755409,1.90377060755409,1.9037706075541,1.9037706075541,1.99674933472697,1.90377060755409,1.9037706075541
182,2.01391343565161,1.99674933466732,2.06760949177826,1.98327626987988,2.10378246375754,1.90574447602401,1.90377060755409,1.99674933462257,2.00325068321681,1.99674933464739
183,1.23436177970567,1.36902930434964,1.63337417146515,1.10000100845368,1.23358399690867,0.966971084443486,1.63615772059958,1.50666510588213,1.23395636354296,1.10000100845368
184,1.40048808521118,1.46800190620194,1.70093097578114,1.5970005033067,1.19723216051677,1.16673179229897,1.80313585621718,1.60299965328157,1.29278357737879,1.10003328475128
185,0.143522962978255,0.232437415755765,0.148091849234601,0.242801983416018,0.348378918675728,0.0980226108232013,0.502779754422432,0.205476166090839,0.0524194467409745,0.127015318468506
186,1.78419398467165,1.83410371663373,1.90377060755409,1.90377060755408,1.69494968561467,1.60299965322913,1.99674432886933,1.97044113615207,1.79686436021199,1.60299965329105
187,1.90377060755415,1.9103509473981,1.90377060755409,1.9037706075541,1.90377060755409,1.9037706075541,1.90574447602401,1.98327626987988,1.83410371663373,1.9316959010179
188,0.63845333142056,0.698729496854351,0.966793714186131,0.657981974895482,0.56041815109614,0.366383656243117,1.0337686176357,0.762501493971326,0.50107568289017,0.503109392643488
189,1.60496796345212,1.72186457045661,1.98327626987988,1.56846636924651,1.40286008998574,1.43513588504118,2.11084301568453,1.69494968561466,1.70005678849847,1.36673540316979
190,0.325215542818715,0.571801775291692,0.824160760137188,0.325643078243621,0.1,0.280154591297038,0.831480439896136,0.56842223425407,0.700933658003345,0.0495836736461087
191,1.63147787614206,1.83807477719738,1.6303254321957,1.64361418528217,1.54427932061343,1.7073877912468,2.00325068323179,1.77396172685931,1.90377060755409,1.63423910413511
192,1.54500478035412,1.60667621052334,1.76712919726755,1.76712919726755,1.51866111152963,1.10052757836753,1.56677902983965,1.85612330262255,1.72035345146184,1.30003878398318
193,0.690703682940434,0.723762599725214,0.841356804701562,0.801698443708519,0.604260943888793,0.426059983533467,1.1025131896841,0.644532435495991,0.249653445114078,0.766930134317181
194,2.07774229947587,1.93647843202862,2.2,1.9316959010179,1.83807477719738,2.2,2.00325068321185,1.80313585622088,1.99674933497356,1.9037706075541
195,1.80001257572574,1.90000149134995,1.90377060755409,1.80313585608623,1.80313585617076,1.60299965310308,1.90065340803202,1.9037706075541,1.90377060755409,1.9037706075541
196,1.77714187500764,1.83567103419025,1.90574447602401,1.91625874077229,1.57366988984112,1.70093097578114,1.99674933469144,1.83807477719738,1.83807477719738,1.70005678849847
197,1.73377728744376,1.84749184165321,1.90377060755409,1.80313585621496,1.70005678849847,1.50000526120572,1.99674933478465,1.8031424707937,1.80314785268306,1.79686436009178
198,0.476701955187361,1.02766536281559,0.689111652346842,0.408119349179229,0.479175581947463,0.348378918675728,1.47434621379687,1.37106923379413,0.947069043065298,0.548219083364015
199,1.71718599890224,1.87400150280565,1.91625874077229,1.70005678849847,1.60299965328694,1.60299965322209,2.2,1.8031358561511,1.80313585610626,1.70332932958486
200,0.419264978671235,0.0809419298592426,0.207461659769877,0.482554360310018,0.44216196957142,0.46837152304862,0.37757445530235,0.1,0.417480046832957,0.1
201,1.20077034323822,1.13354735782914,1.69494968561466,1.16713415804113,1.00277488628096,0.900010253540754,1.50000526120572,1.16673179229897,0.966793714186131,0.900010253540753
202,1.68333134205989,1.73743463302359,1.70005678849847,1.80313585613836,1.59700107877998,1.63337417146514,1.90574447602401,1.83410371663373,1.70332932958486,1.50017387007875
203,1.93439228591576,2.0150388496744,2.00325068322322,1.97044113615207,1.90377060755409,1.80313585621752,2.15696567859885,2.00443962943248,1.99674933480668,2.00443962943248
204,1.58117643758194,1.62503172753384,1.77957494382254,1.63337417146514,1.43878409403556,1.51398677443323,1.7073877912468,1.65579403961574,1.56677902983965,1.58246974381315
205,1.71692774768137,1.58647528672803,1.9037706075541,1.7968643604248,1.69494968561465,1.49078442504118,1.97044113615207,1.56677902983965,1.4340913907372,1.36673540316979
206,1.66764821767582,1.62055604244695,1.85612330262255,1.70093097578114,1.6029996531119,1.49078442504118,1.90574447602401,1.63423910413511,1.63615772059958,1.30000058127296
207,1.79000401425265,1.99246618324554,1.70332932958486,1.79000401425265,1.97552373001346,1.72035345146184,1.90574447602401,2.2,1.97552373001346,1.9316959010179
208,0.832873182285325,0.912493310635759,1.23527820587354,0.96692779679359,0.505592549871873,0.634693935562186,1.37054467403177,1.10280105341388,0.684463974291646,0.0550776618508658
209,1.76699536879762,1.68312774477075,1.90065340803202,1.80313585617973,1.59701061278265,1.79686436015345,1.69494968561467,1.79686436017618,1.6029996532552,1.63423910413511
210,1.0154804423471,1.1418213551801,1.43878409403556,0.891947257288075,0.965246168888872,0.761263095119478,1.50666510588213,1.1025131896841,1.03118717776435,0.777095374432156
211,1.50435223582059,1.4662150345513,1.9515589578367,1.59478887268679,1.40758160132096,0.957998287399101,2.17626959850422,1.38396206242895,1.38782525786742,1.10540200570647
212,2.00325068319346,2,2.00325068313111,2.00325068323187,2.10378246375753,1.996749334635,2.10378246375754,1.99674933507939,2.00325068320901,1.90377060755409
213,1.65302489285277,1.81738581674457,1.77396172685931,1.70005678849847,1.63337417146514,1.50666510588213,1.80311628817302,1.9037706075541,1.76934844256905,1.76934844256905
214,1.5473987914807,1.7286718351617,1.79143123865118,0.964370408454546,1.86645897809367,1.62111405305134,1.81445611065783,1.72035345146184,1.57148335469132,1.78088558836432
215,0.563259353868765,0.373172792622051,1.10714149205476,0.76693013431718,0.275417185261883,0.0861160604184801,0.389504798313251,0.550988574951473,0.3413569329434,0.222866276904919
216,1.47043009631267,1.801885266804,1.76712919726755,1.56720810340234,1.36717102169605,1.16800559097578,2.06760949177826,1.91625874077229,1.57366988984112,1.63423910413511
217,1.47215131294595,1.53743772997104,1.72915646242282,1.57061367730473,1.30137113237608,1.30023071665205,1.64361418528217,1.70093097578114,1.56720810340234,1.23395636354296
218,1.67242547669069,1.83453007795373,1.76934844256905,1.77396172685931,1.64912635294537,1.50017387007875,1.90065340803202,1.63928249506162,2.2,1.79686436013807
219,1.99488237579264,1.8958984918407,1.99674933492295,2.00325068321964,1.9037706075541,1.9037706075541,1.90065340803202,1.9515589578367,1.85612330262255,1.90065340803202
220,1.90377060755414,2.00325068327025,1.9037706075541,1.90377060755409,1.9037706075541,1.9037706075541,2.00325068321259,2.00325068324726,2.00325068322772,2.00325068313044
221,1.1539320706307,1.38969051806216,1.70093097578114,1.16713415804113,0.894933244625085,0.829908937831441,1.63928249506161,1.50666510588213,1.23866343015742,1.16713415804113
222,1.76699536879762,1.86876324638107,1.80313585608186,1.79686436013525,1.79686435994037,1.70332932958486,2.00325068323614,1.86981507163721,1.80121477484499,1.76712919726755
223,1.42301356027166,1.30598221619535,2.01238808170865,1.40758160132096,1.2446687461516,1.02315951758024,1.3776338949053,1.49941360879186,1.00826134143075,1.33256966150342
